1820	Michael Phelps' Reported Girlfriend Reveals She Was Born Intersex	0
2360	US Marine survives headshot in Afghanistan	0
1501	SEND IN THE DRONES: Predator drones flown over IS headquarters in Syria	0
945	Who Should Play Steve Jobs Now That Christian Bale Quit?	1
961	NASA Raises Doubts About Reports of Nicaraguan Meteorite	1
1966	ISIS beheads American photo-journalist James Wright Foley, threatens more to come	0
2184	McDonald’s to Stop Serving Overweight Customers in January? Nope, ‘1/15/2015′ Story is Fake	1
2172	ISIS fighters seize weapons airdrop meant for Kurds	0
743	Watch: US Marine saved by helmet after being shot by Taliban sniper	0
1860	Tropical spider burrows under man's skin through scar	0
1718	Tour, agent: Tiger Woods not banned	0
1731	Meteorite leaves crater in Nicaraguan capital Managua	0
2181	ESPN to save NFL's image with all-male domestic abuse discussion	1
2351	Sugarhill Gang co-founder Big Bank Hank dies	0
1582	This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality	0
1109	Mexico Says Missing Students Not Found In First Mass Graves	0
1819	Spider burrowed through tourist's stomach and up into his chest	0
2521	'Nasa Confirms Earth Will Experience 6 Days of Total Darkness in December' Fake News Story Goes Viral	0
1079	Gateway Pundit	0
2215	This boy nearly died, now he has a superpower like Marvel’s Magneto	0
2337	Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says	0
1000	Dog found abandoned outside railway station with suitcase of his belongings	0
1540	Boko Haram ceasefire ignored as violence flares in Borno state	0
1590	IS Militants Kill 300 Iraqi Soldiers with Chlorine Gas	0
603	NET Extra: Back-from-the-dead Catholic priest claims God is a female	0
769	It was me! Student, 19, reveals SHE was the Teletubbies' giggling baby in the sky - and was paid just £250 and a box of toys	0
1371	Pope Francis turns out not to have made pets in heaven comment	1
1888	No, it's not Tiger Woods selling an island in Lake Mälaren	1
743	Watch: US marine survives Taliban sniper headshot in Afghanistan	0
1737	Batmobile stolen in Detroit? Good one, joker!	0
1318	Indian civil servant sacked 'after 24-year sickie'	0
2156	Soldier, Gunman Killed In Shooting Incident Near Canadian Parliament	0
696	The @FoxNewsPress Account Tweeting Lawsuit Threats Is a Fake	0
2104	KC hospital: Patient does not have symptom profile of Ebola	0
1791	Vice CEO Throws Down $300K on Lavish Vegas Dinner	0
107	Met police denies reports of Banksy arrest	0
2046	Video: Marine saved by helmet after Taliban sniper attack	0
1180	Video: Marine survives Taliban sniper headshot thanks to helmet	0
1829	Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED)	0
2502	Macaulay Culkin dead: Actor is victim of another death hoax	0
1751	Zack Snyder Responds to Fake Stolen Batmobile Report	0
1925	After Giving A Homeless Man $100, This Guy Secretly Filmed Him...	0
650	Lynch mob chop man's penis off after catching him allegedly trying to rape teenager	0
1883	Tropical spider burrowed under Bali tourist's skin	0
1897	Man who slaps people around the head for sneezing hunted by police	0
1321	Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS	1
2456	Saudi fatwa banning snowmen triggers heated debate	0
1017	White House Fence Jumper Pushed Past Female Guard	0
2016	Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border	0
1973	KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants	0
1923	Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story	0
2248	Seven girls as young as 13 become pregnant on a school trip	0
1711	Staff Reporter	0
1468	Lebanon detains wife and son of Al-Baghdadi	1
2138	Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry	0
1797	Spider Burrows Into Australian Man's Appendix Scar (VIDEO)	1
2515	That Story About a Catholic Priest Dying, Seeing God as a Woman, and Coming Back to Life? It’s Almost Definitely Fake	1
2369	Bugatti Veyron Vandalized With Penis Graffiti? Viral Photo Isn’t What It Seems	1
1589	Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled'	0
1056	Meteorite strike in Nicaragua puzzles experts	1
1666	AWESOME! Canadian Parliament’s Sergeant-at-Arms Kevin Vickers Takes Out Gunman	0
1226	Batman Set To Play Steve Jobs In Upcoming Biopic	1
2208	Pictured: Libyan Islamist rebels pose with planes seized from Tripoli airport as U.S. officials warn they could be used to carry out terrorist attack on 9/11 anniversary	0
2337	Woman detained in Lebanon is not Isis leader’s wife, says Iraq	0
465	Pentagon: ISIS Got U.S. Weapons Package	0
1164	Search launched for dog's owner after pooch found dumped next to suitcase filled with belongings	0
2267	Marine Gets Shot in the Head, Walks Away	0
761	Bali spider burrows under Aussie’s chest	0
1315	Former Porn Star Behind YouTube Sensation ‘DC Toy Collector,’ Makes $5 Million Per Year Unboxing Disney Toys	0
1549	God Is A Woman – Resurrected Father Narated	1
1231	Russian TV actor wakes up to find his testicles stolen	0
1083	Matt Taibbi on leave of absence from First Look Media	0
2360	Video: Marine survives Taliban sniper headshot thanks to helmet	0
2354	Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms	0
1901	Utah man hospitalized after eggnog-chugging competition	0
1227	Priest who died for 48 minutes says he met God and she’s a woman	1
1161	Axl Rose NOT Dead: Fake MSNBC Death Hoax Goes Viral On Facebook	0
2186	“Willie Nelson dead 2015” : Guitarist killed by internet death hoax	0
2061	Give a homeless man $100 and see what he does with it [Video]	0
2297	Pope Francis tells boy whose dog had died that heaven is open to all	0
1559	Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment	0
824	Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57	0
738	NEWS/ You'll Never Guess How a Homeless Man Spent $100—Watch the Touching Video!	0
1978	Rumor Robert Plant Ripped Up $800 Million Contract To Reunite Led Zeppelin Called 'Rubbish'	1
1539	A soldier has been shot at Canada’s war memorial just steps away from the nation’s parliament	0
93	Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend	0
2305	"Eyewitness: Viral Video That Netted $130K in Donations ""is Bullshit"""	1
1528	Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest	0
2014	'I aborted my baby because it was a boy': Outrage after 'feminist' blogger claims gender prompted termination	1
1471	Pure Evil: Islamic State Beheads American Journalist James Wright Foley	0
1215	Christian Bale Exits Steve Jobs Movie (Exclusive)	1
1900	Michael Zehaf-Bibeau was shot nearly a dozen times before Kevin Vickers fatally wounded him	0
740	What was fake on the Internet this week: Obama’s peace prize, pumpkin-spice condoms and insane winter snow	0
2362	Met police denies reports of Banksy arrest	0
607	Teen Made $72 Million Trading Stocks, Confirms Teen Dominance Worldwide	0
506	’6 Days Darkness in December 2014′ 100% Fake; NASA Confirmed 3 Days Total Darkness Hoax as Well	0
2213	Apple Watch Battery Life Currently 'About a Day', but May Improve for 2015 Launch	0
2525	Axl Rose Found Dead of Sh*tty Hoax Website at Age 52	0
1420	Apple Watch to Feature Time-Only 'Power Reserve' Mode, Prototypes Disguised as Samsung Watches	0
2180	Does ISIS Have Ebola? Probably Not! Media Reports It Anyway	0
2326	Macaulay Culkin NOT Dead: Facebook, Twitter Death Hoax Goes Viral	0
1215	Christian Bale to play Steve Jobs in upcoming biopic	0
756	Israeli Canadian fighting ISIS posts on Facebook: I'm safe and secure	0
1630	That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire	0
1372	What Glenn Beck Fears May Be Done With the 11 Missing Jets	1
2367	Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico	1
1148	Cheeky vandals paint giant penis on bonnet of £1.5 million Bugatti Veyron sportscar	1
821	Conde Nast's rat problem at One World Trade Centre: From red carpets to rodent droppings	0
1959	Lynch mob use butcher's meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in Indian city	0
1564	Audio of gunfire in Michael Brown case authenticated by app company	1
2267	Moment U.S. Marine is saved by his Kevlar helmet as Taliban sniper bullet hits him in head	0
1551	Jilted lover spends a week in KFC to try and get over her ex	0
2519	Batmobile wasn't stolen: Cops	0
539	Macaulay Culkin Victim of Another Online Death Hoax	0
2351	Sugarhill Gang rapper Big Bank Hank dies aged 57	1
2386	Another American hostage at risk by Islamic state	0
1966	ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.	0
1931	Homeland Security says terrorists haven't crossed U.S-Mexico border	1
2098	Doctors confirmed the first case of death from ingesting GMOs	0
206	ISIL Beheads American Photojournalist in Iraq	0
1312	Missing Libyan aircraft spark fears of 9/11-style attack in North Africa	0
1521	Catholic priest dies for 48 mins, wakes up claiming God is a woman	1
1901	Chugging eggnog at office party lands man in hospital	0
1833	Pumpkin Spice Condoms, And 6 Other Flavors That Aren’t Happening	0
1888	Tiger Woods Is Selling His Private Island For $7.1 Million	0
1156	Missing Mexican students 'not found in mass grave'	0
2375	The Image That Everyone Is Sharing By 'Banksy' Isn't By Banksy — But It's Awesome	0
789	Ottawa Gunman Identified As Michael Zehaf-Bibeau	0
1175	Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry	0
824	Sugarhill Gang's Big Bank Hank Dead At 57	0
1888	Tee-off in your own putting paradise: Swedish luxury island owned by Tiger Woods up for sale - and it comes with a villa, a hot tub and a lodge	0
804	Macaulay Culkin Dead: Actor Once Again Victim Of Death Hoax	0
1682	Don't forget to tip...especially if you spend $300,000	0
757	Tiger Woods is not on suspension for failing a drug test, his agent and a PGA official say	0
686	Brian Williams: No, Our Meteorologist Was Not Peeing on Live TV	0
2102	David Haines beheading video confirmed genuine; UK PM Cameron vows to hunt down ISIS 'monsters'	0
2521	NASA: Viral news on days of darkness in December is hoax	0
1057	Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS	1
2020	WATCH: Stan Beaton cries tears of joy when phone engineers find treasured voicemail recording of his late wife he thought was lost forever	0
769	‘Teletubbies’ Sun Baby: Fans Freak Out Over Jess Smith, 19	0
726	James Foley remembered as 'brave and tireless' journalist	0
1805	Macaulay Culkin Victim of Another Online Death Hoax	0
2450	ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY	0
1055	Dead for 48 minutes, this Catholic Priest claims God is female	0
1943	KC Man Does Not Have Ebola	0
1707	Constipated goldfish operated on by North Walsham vet	0
2145	Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all'	0
502	Pictured: Heroic sergeant-at-arms, 58, walking through Parliament gun in hand just moments after he killed gunman Michael Zehaf-Bibeau	0
2370	Do all dogs go to heaven? Pope tells grieving boy: 'Paradise is open to all of God’s creatures'	1
1630	Boko Haram Denies Nigeria Cease-Fire Claim	0
1492	Robert Plant ripped up $800M Led Zeppelin reunion contract	1
1589	ISIL Beheads American Photojournalist in Iraq	0
526	Catholic Priest Dead For 48 Minutes, Is Miraculously Revived – His Revelations About God Are Even More Shocking	0
2067	Pure Evil: Islamic State Beheads American Journalist James Wright Foley	0
1923	Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR	0
2180	WHO says reports of suspected Ebola cases in Iraq are untrue	0
1022	Vigilantes cut off alleged rapist's penis	0
1711	Crank-Boosting Behind Top Apps in App Store	0
504	Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis	0
2145	Texas plumber's truck on front line of Syria war	0
1306	Pentagon: Airstrike killed terror leader in Somalia	0
1214	Hundreds of dog-lovers from around the world offer home to pet abandoned at the railway station with a suitcase containing his pillow, toy, bowl and favourite food	0
1555	Macaulay Culkin Dead: Actor Once Again Victim Of Death Hoax	0
1215	Who Should Play Steve Jobs Now That Christian Bale Quit?	1
2170	Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina	0
1462	Cannibal mum tries to EAT her own baby shortly after giving birth	0
1319	Weather Channel’s Mike Seidel was not caught with his pants down	1
1485	ISIS fighters seize weapons airdrop meant for Kurds	0
2046	Watch: US Marine saved by helmet after being shot by Taliban sniper	0
2337	Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon	1
1846	Christian Bale won't play Steve Jobs	0
1923	Tropical spider burrows under man's skin through scar	1
2272	Boko Haram denies truce to release kidnapped schoolgirls	0
1883	Spider burrowed through tourist's stomach and up into his chest	0
348	'Nasa Confirms Earth Will Experience 6 Days of Total Darkness in December' Fake News Story Goes Viral	0
2051	Banksy 'Arrested & Real Identity Revealed' Is The Same Hoax From Last Year	0
1474	Islamic State fighters detonate 'SCORPION bombs' in terror siege	0
1877	Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says	0
687	Rumor debunked: RoboCop-style robots are not patrolling Microsoft's campus	1
1055	NET Extra: Back-from-the-dead Catholic priest claims God is a female	0
1900	Ottawa shooting: Sergeant-at-arms Kevin Vickers hailed a hero for shooting rampaging gunman	0
1215	Report: Christian Bale Just Bailed on the Steve Jobs Movie	1
1219	ISIS Executioner 'Jihadi John' Is Named as Mohammed Emwazi	0
585	Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook	0
604	No, it's not Tiger Woods selling an island in Lake Mälaren	1
95	Watch: US marine survives Taliban sniper headshot in Afghanistan	0
1125	Mystery woman behind the 'richest hands on the internet' revealed: Former pornstar 'makes $5m a year unwrapping Disney toys on YouTube'	0
2138	Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola	0
1042	Whiz kid stock picker: I didn't actually make $72M trading	0
974	Met police denies reports of Banksy arrest	1
743	Video: Marine saved by helmet after Taliban sniper attack	0
1407	Catholic priest dies for 48 mins, wakes up claiming God is a woman	0
2031	Vogue’s Rat Infestation: Disturbing New Details	0
1582	Lego letter to parents in 1974 on gender equality still resonates 40 years on	0
532	After Giving A Homeless Man $100, This Guy Secretly Filmed Him...	0
1022	Lynch mob chop man's penis off after catching him allegedly trying to rape teenager	0
1819	Tropical spider burrowed under Bali tourist's skin	0
2052	High school student scores $72M playing the stock market	1
1660	China: Satirical site warns citizens over name choices	1
1483	Macklemore Gets Twitter-Trolled with the #MacklemoreJoinedISIS	0
1016	'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama	0
1860	Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story	1
2283	Lebanon detains wife and son of Al-Baghdadi	0
1531	Spider Burrows Into Australian Man's Appendix Scar (VIDEO)	1
2104	Despite no Ebola case in Kansas City, the rumor goes viral	0
1820	Michael Phelps’ alleged girlfriend says she was born intersex	0
767	Meteorite strike in Nicaragua puzzles experts	1
1623	This Is What The Sun Baby From ‘Teletubbies’ Looks Like Now	0
2450	Video showing American journalist beheaded believed real, officials and family say	0
2352	Jose Canseco shoots self in hand	0
1057	Bali spider burrows under Aussie’s chest	1
239	Batmobile stolen in Detroit? Good one, joker!	0
2042	'Spiderman' squished: Perth experts debunk spider burrowing claims	0
2515	God Is A Woman – Resurrected Father Narated	0
1841	Aaron Sorkin Confirms Christian Bale Will Play Steve Jobs	1
2515	Etats-Unis: Mort pendant 48 minutes, un prêtre affirme que Dieu est une femme	0
454	Oscar winner Christian Bale to play Steve Jobs in upcoming biopic	1
808	Priest who died for 48 minutes says he met God and she’s a woman	0
1984	Mexico Says Students Not Among Dead in Mass Grave	0
2039	Apple's New MacBook Will Be A Thinner, Cleaner, Faster 12-Inch MacBook Air	0
1931	Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola	1
2341	Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment	0
1140	BiH: Seven Primary School Students Pregnant After Five-Day Excursion	0
235	No, Saudi TV Didn't Blur Out Michelle Obama's Face When the President Met King Salman	0
1637	Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57	0
917	BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED	0
1551	Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend	0
1213	Rare meteorite impact causes blast in Nicaragua's capital, Managua	1
1951	Government fires employee who skipped work for 24 years	0
945	Christian Bale Exits Steve Jobs Movie (Exclusive)	1
1227	God is a woman- Priest who died for 48 minutes claims	1
1363	Pentagon: ISIS Got U.S. Weapons Package	0
2260	The Chinese Guide to Avoiding a Bad English Name	1
2496	Jilted lover chops off his penis after girlfriend dumps him	0
591	That Was Fast: Christian Bale Bails on Steve Jobs Biopic	0
2374	Al-Shabaab co-founder confirmed killed by US air strike in Somalia	0
1592	Blundering boyfriend burns down college after trying to impress his girlfriend with elaborate marriage proposal	0
2281	Breaking: Soldier shot at National War Memorial in Ottawa	0
2037	YPG Confirms: Gill Rosenberg Not Captured in Kobani	0
1589	Obama, Outraged Over Beheading, Vows to Stay on Course	0
1056	Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater	1
1555	Macaulay Culkin NOT Dead: Facebook, Twitter Death Hoax Goes Viral	0
1342	Michael Phelps' girlfriend was born male but did not tell swimmer about her past	0
1295	Israeli Canadian fighting ISIS posts on Facebook: I'm safe and secure	0
1885	That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire	0
289	Dogs DO go to heaven… and cats, and horses: Pope assures young boy that there is a place in paradise for animals as well	0
2051	Banksy arrest hoax: US website claims street artist caught in Watford	0
592	Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed	0
2156	Ottawa Shooting: Soldier Shot at Canada's National War Memorial	0
1022	Lynch mob use butcher's meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in Indian city	0
2341	MACAULAY CULKIN IS THE LATEST VICTIM OF A CELEBRITY DEATH HOAX — AND THESE 9 STARS KNOW EXACTLY HOW HE FEELS!	0
1905	Sorry, Fido. Pope Francis did NOT say our pets are going to heaven	1
1137	Chinese State Media Warns People To Stop Calling Themselves Dumbledore	1
2257	1901 Boston time capsule yields small red book	0
572	Homeless man receives $100... then shocks everyone with how he spends it	1
1831	Sugarhill Gang rapper Big Bank Hank dies aged 57	1
2496	Man chops off his own penis after girlfriend told him he was no good in bed	0
2240	Dead for 48 minutes, this Catholic Priest claims God is female	0
2267	Watch US Marine get shot in HEAD by Taliban sniper - and live to tell tale	0
2475	Meteorite makes big crater in Nicaragua, government says	1
1819	Bali spider burrows under Aussie’s chest	0
2060	WHO says reports of suspected Ebola cases in Iraq are untrue	0
1500	ESPN’s All-Male “Monday Night Football” Panel On Domestic Violence Is Not Real	0
2249	Homeland Security says terrorists haven't crossed U.S-Mexico border	0
1880	Bunbury local discovered a spider had burrowed under his skin on Bali holiday	1
188	Italian fisherman catches monstrous 280-pound catfish	0
2215	Isilkulskom student has gained superhero powers after shock	0
900	Hoax 'Banksy Arrested in London' Story Dupes the Internet Again	0
1958	Missing Libyan aircraft spark fears of 9/11-style attack in North Africa	0
793	World's oldest burger	0
691	Saudis Say Michelle Obama Not Blurred on TV	0
458	Report: Christian Bale Just Bailed on the Steve Jobs Movie	1
345	Chugging eggnog at office party lands man in hospital	0
2451	Elderly Woman Arrested for Kidnapping Neighbor's Cats & Making Fur Coats	0
1022	Angry mob cut off rapist’s penis with meat cleaver (VIEWER DISCRETION)	0
2122	Pizza delivery man gets tipped more than $2,000 for a single delivery	0
1580	ISIS Beheads American Journalist	0
2252	Pumpkin Spice Condoms, And 6 Other Flavors That Aren’t Happening	0
1853	Dog abandoned at Scotland train station with suitcase	0
2283	Lebanon confirms holding ISIS chief’s kin	0
1989	Cameron vows to hunt down IS 'monsters' after Haines murder	0
1196	A Bogus Banksy	0
1795	Missing Mexican students 'not found in mass grave'	0
2440	British Aid Worker Confirmed Murdered By ISIS	0
966	Nasa questions whether crater in Nicaragua caused by meteorite	1
2450	BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq	0
1000	Dog abandoned at Ayr station with belongings in suitcase	0
1996	Prankster Gives Homeless Man $100, Secretly Follows Him And Learns He Buys Food For Others	0
2263	In Vogue vs Rats War, the Rats Are Winning	0
1984	Mexico Says Missing Students Not Found In First Mass Graves	0
348	NASA: Viral news on days of darkness in December is hoax	0
1698	Shocking picture shows mother trying to sell her own son to pay for twin daughter's cancer treatment	0
1545	Macaulay Culkin Victim of Another Online Death Hoax	0
2349	ISIS Executioner 'Jihadi John' Is Named as Mohammed Emwazi	0
830	Angry mob hacks off alleged rapist's genitals with meat cleaver after dragging him into butchers	0
1813	No, a bird didn't poop on Vladimir Putin	0
805	Angry mob chops off man's genitals with butcher’s knife for alleged rape attempt	0
1517	GRAPHIC CONTENT: Girl sneers at man's tiny penis so he CHOPS IT OFF and bins it	0
803	Constipated goldfish operated on by North Walsham vet	0
993	Sugarhill Gang Rapper ‘Big Bank Hank’ Dies at 57	0
862	Michael Phelps’ girlfriend Taylor Lianne Chandler reveals she was raised as a boy	0
2214	Ottawa gunman identified as 32-year-old Michael Zehaf-Bibeau	0
468	North Dakota Names Landfill After Obama	0
2414	Heartbroken girl spends week in KFC after getting dumped	0
2061	SEE IT: California homeless man uses $100 gift to give food to others	0
1313	"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It"	1
1860	Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR	1
1109	Mexican students not among bodies found in mass graves	0
236	Yang Hu, worker in Zhejiang, cuts off own penis over desperation of finding love	0
650	Vigilantes cut off alleged rapist's penis	0
2478	Now THAT'S a Royal trip! Alan Titchmarsh finds psychedelic mushroom in the Queen's garden at Buckingham Palace	0
2307	More American Weapons for ISIS	0
1171	Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis	0
1673	Lynch Mob Castrates Alleged Rapist In Rajasthan	0
1859	Axl Rose Dead? Fans Freak Out Over Death Rumors	0
1970	Ottawa Gunman Identified As Michael Zehaf-Bibeau	0
1016	James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]	0
971	State House time capsule from 1795 unearthed	0
2483	Hundreds of dog-lovers from around the world offer home to pet abandoned at the railway station with a suitcase containing his pillow, toy, bowl and favourite food	0
2414	Woman Spends Entire Week In KFC After Getting Dumped By Her Boyfriend	0
1097	David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports	0
2398	Sugarhill Gang rapper Big Bank Hank dies at age 57	0
1849	Op-Ed: Hoax – Priest who never existed claims he died, saw female God	1
2326	Macaulay Culkin Dead: Actor Once Again Victim Of Death Hoax	0
506	#Daysofdarkness: No, There Won't Be Six Days Of Darkness In December	0
1313	Detroit Police Issue Statement That The Batmobile Is Safe	0
1876	The Unluckiest Man In The World Set His College On Fire With A Fireworks Marriage Proposal	0
932	CPWD official sacked for absence from duty for 25 years	0
2016	Homeland Security: No ISIL fighters on U.S. border	0
620	No, there aren’t any Ebola cases in Iraq	0
1535	This Man Paid Off His Parents' Mortgage for Christmas (Video)	0
1926	Weather Channel’s Mike Seidel was not caught with his pants down	0
1545	Macaulay Culkin Dead? Another Death Hoax Circulates On Facebook	0
1109	Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students	0
924	Saudi cleric condemns snowmen as anti-Islamic	0
438	Police hunt tweed-jacket wearing man who slaps shoppers for SNEEZING	0
1877	Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon	1
68	KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants	0
1957	No, a bird didn't poop on Vladimir Putin	0
1652	Caught a catfish record in Po: 127 kg and 2.67 meters	0
1640	A Husband Breaks Down In Tears After Lost Voicemail Message By His Late Wife Is Recovered	0
2211	Christian Bale quits Steve Jobs movie	0
1814	KFC Marijuana Sales To Begin In Colorado? It’s Unbelievable — Literally	0
2445	Priest who died for 48 minutes says he met God and she’s a woman	1
2504	7 teen girls get pregnant on school trip Read more at http://www.wnd.com/2014/12/7-teen-girls-get-pregnant-on-school-trip/#F5filOd6yFpASPV9.99	0
2272	Boko Haram Denies Nigeria Cease-Fire Claim	0
1492	No, Robert Plant Didn’t Rip Up an $800 Million Contract	0
1521	NET Extra: Back-from-the-dead Catholic priest claims God is a female	1
945	Report: Christian Bale Just Bailed on the Steve Jobs Movie	1
2252	Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked	0
2184	MCDONALD’S WILL STOP SERVING OVERWEIGHT CUSTOMERS BEGINNING 1/1/15	0
2248	Seven teenage girls get pregnant on school trip	0
1573	Nasa questions whether crater in Nicaragua caused by meteorite	0
729	Christian Bale set to play Steve Jobs in forthcoming biopic of Apple co-founder	1
794	After Giving A Homeless Man $100, This Guy Secretly Filmed Him...	1
176	No, That Wasn’t Paul Rudd Tackling an Airport Homophobe	0
1819	Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS	0
2345	Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic	0
1966	A message from Jim's mom, Diane Foley:	0
1226	Christian Bale Is Steve Jobs	1
2053	South Korea: Kim Jong Un had ankle surgery to remove cyst	0
1318	Man who skipped work for 24 years is finally fired	0
1949	Pentagon: 1 weapons bundle seized by militants	0
2272	Boko Haram agrees to ceasefire, release of school girls	1
1306	Pentagon confirms al-Shabab leader killed in airstrike in Somalia	0
1884	Everybody Relax, Banksy Wasn’t Arrested And Exposed As A 35-Year-Old Man	0
2307	Cold Turkey	0
1819	Man discovers spider living under his skin during Bali vacation	0
2354	Pumpkin Spice condoms? Don't fall for this hoax.	0
2354	Christmas Is Cancelled: Pumpkin Spice Condoms Are a Goddamn Hoax	0
1198	ISIS executioner 'Jihadi John' identified as Mohammed Emwazi	0
2453	Michelle Obama Not Blurred Out on Saudi TV	0
1453	Someone painted a graffiti dick on a $2.5 million car	1
2228	Microsoft Tried Out Robot Security Guards on Its Silicon Valley Campus	0
2267	Video: Marine saved by helmet after Taliban sniper attack	0
1099	Hope Fades for Girls' Release After Boko Haram 'Truce' Breached	0
2272	Boko Haram denies cease-fire, leader says he married off kidnapped girls	0
2024	Banksy's illustrated response to the Charlie Hebdo attack isn't by Banksy. But it is striking	0
2504	Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina	0
1594	Managua explosion not a meteorite, NASA suggests	0
1996	What One Homeless Man Does with $100 Will Astonish You (VIDEO)	0
2042	No, a spider (probably) didn't crawl through a man's body for several days	0
1215	Aaron Sorkin Confirms Christian Bale Will Play Steve Jobs	0
1821	More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram	1
2314	TBS speeds up Seinfeld 7.5% to gain an extra 2 minutes of commercial ad time.	0
2475	NASA Raises Doubts About Reports of Nicaraguan Meteorite	0
1829	‘Wild Misinformation’: Brian Williams Explains the Mike Seidel Liveshot	1
2115	Lynch mob chop man's penis off after catching him allegedly trying to rape teenager	0
1569	Ottawa shooting: Slain soldier named as Nathan Cirillo while suspect identified as Michael Zehaf-Bibeau	0
2248	Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged	0
2521	'Nasa Confirms Six Days of Darkness in December': No, they really don't - it's a hoax	0
1376	Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola	0
2067	#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.	0
1858	NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market	1
1016	Video shows ISIL beheading of photojournalist James Foley	0
2345	Was Alleged Audio of Michael Brown Shooting on CNN a Hoax?	1
2286	Don't Worry, 'The Breakfast Club' Star Judd Nelson Is Not Dead	0
497	Real-life Magneto boy 'becomes living magnet' after getting massive electric shock from street lamp	0
1374	‘Jihadi John’: The Islamic State killer behind the mask is a young Londoner	0
1242	BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED	0
13	A soldier has been shot at Canada’s war memorial just steps away from the nation’s parliament	0
2349	Man Known as ‘Jihadi John’ Is Identified as Mohammed Emwazi	0
1885	Boko Haram agrees to ceasefire, release of school girls	1
